scenario,users_per_cohort,day,bps_1nft,bps_3nft,nft_count_1,nft_count_3,effective_stake_1,effective_stake_3,share_1,share_3,reward_per_user_1,reward_per_user_3,cum_reward_per_user_1,cum_reward_per_user_3,raw_stake_1,raw_stake_3,daily_emission,cumulative_emission
A,25,23,644,1794,23,69,52546.47980937376,64275.645957726854,0.44979903819017714,0.5502009618098229,2003.6100840894724,2450.8460484786383,51050.84026952142,56629.44360463165,51370.84026952142,56949.44360463165,111361.40331420276,2692007.096853826
A,25,24,672,1872,24,72,54822.960735633256,67610.37944741869,0.4477780370417618,0.5522219629582382,1986.8058728430708,2450.227006145079,53037.64614236449,59079.670610776724,53357.64614236449,59399.670610776724,110925.82197470375,2802932.91882853
A,25,25,700,1950,25,75,57092.68137233001,70982.60637987818,0.4457743751689963,0.5542256248310038,1970.2755826130308,2449.618633751661,55007.92172497752,61529.28924452839,55327.92172497752,61849.28924452839,110497.35540911728,2913430.274237647
A,25,26,728,2028,26,78,59355.794426555876,74392.32510331876,0.44378788004789765,0.5562121199521024,1954.0104385326022,2449.017508786977,56961.93216351012,63978.306753315366,57281.93216351012,64298.306753315366,110075.69868298947,3023505.9729206366
A,25,27,756,2106,27,81,61612.4462350715,77839.53015556358,0.44181837955800457,0.5581816204419955,1938.002115348169,2448.42046237924,58899.934278858294,66426.72721569461,59219.934278858294,66746.72721569461,109660.56444318521,3133166.5373638216
A,25,28,784,2184,28,84,63862.77712632078,81324.21243960231,0.43986570227302274,0.5601342977269773,1922.2427025299828,2447.8245534454672,60822.17698138828,68874.55176914007,61142.17698138828,69194.55176914007,109251.68139938625,3242418.218763208
A,25,29,812,2262,29,87,66106.921752277,84846.35937931956,0.4379296776904569,0.5620703223095432,1906.7246732538263,2447.2270463680675,62728.901654642104,71321.77881550814,63048.901654642104,71641.77881550814,108848.79299054734,3351267.011753755
A,25,30,840,2340,30,90,68345.00939363205,88405.95505833704,0.4360101364133808,0.5639898635866192,1891.4408566949264,2446.6253916127803,64620.34251133703,73768.40420712091,64940.34251133703,74088.40420712091,108451.65620769266,3459718.667961448
A,25,31,868,2418,31,93,70577.16424132108,92002.98034440275,0.4341069102943734,0.5658930897056266,1876.3844131718254,2446.0172088143927,66496.72692450885,76214.4214159353,66816.72692450885,76534.4214159353,108060.04054965544,3567778.7085111034
A,25,32,896,2496,32,96,72803.50565694484,95637.41300135275,0.43221983254933083,0.5677801674506692,1861.5488117569707,2445.4002719468767,68358.27573626583,78659.82168788217,68678.27573626583,78979.82168788217,107673.7270925962,3675452.4356036996
A,25,33,924,2574,33,99,75024.1484142968,99309.22779034305,0.43034873784713656,0.5696512621528633,1846.927810033432,2444.7724962643774,70205.20354629926,81104.59418414655,70525.20354629926,81424.59418414655,107292.50765744525,3782744.9432611447
A,25,34,952,2652,34,102,77239.20292390695,103018.39656178223,0.4284934623798707,0.5715065376201294,1832.5154357265958,2444.1319267529348,72037.71898202586,83548.72611089949,72357.71898202586,83868.72611089949,106916.18406198826,3889661.127323133
A,25,35,980,2730,35,105,79448.7754422644,106764.88833917506,0.42665384391724387,0.5733461560827561,1818.3059699834328,2443.476727879993,73856.02495200929,85992.20283877949,74176.02495200929,86312.20283877949,106544.56744658566,3996205.6947697187
A,25,36,1008,2808,36,108,81652.96826717183,110548.66939590876,0.4248297218481833,0.5751702781518168,1804.2939321038211,2442.805174461519,75660.3188841131,88435.00801324101,75980.3188841131,88755.00801324101,106177.4776641335,4102383.172433852
A,25,37,1036,2886,37,111,83851.87992050721,114369.70332586236,0.42302093721190653,0.5769790627880934,1790.4740655582436,2442.1156434975287,77450.79294967135,90877.12365673853,77770.79294967135,91197.12365673853,105814.74272639431,4208197.915160246
A,25,38,1064,2964,38,114,86045.60531951638,118227.95110859584,0.4212273327203635,0.5787726672796364,1776.8413251485656,2441.406606849099,79227.63427481991,93318.53026358763,79547.63427481991,93638.53026358763,105456.19829994162,4313654.113460188
A,25,39,1092,3042,39,117,88234.23593763023,122123.371169771,0.4194487527735611,0.5805512472264389,1763.390865188568,2440.676624649773,80991.02514000848,95759.2068882374,81311.02514000848,96079.2068882374,105101.68724595853,4418755.800706146
A,25,40,1120,3120,40,120,90417.85995568943,126055.91943736747,0.41768504346900803,0.5823149565309919,1750.1180285971257,2439.9243393599236,82741.1431686056,98199.13122759732,83061.1431686056,98519.13122759732,104751.05919892625,4523506.8599050725
A,25,41,1148,3198,41,123,92596.56240436152,130025.54939418293,0.4159360526062844,0.5840639473937156,1737.0183368116968,2439.1484703871947,84478.1615054173,100638.27969798452,84798.1615054173,100958.27969798452,104404.1701799723,4627911.030085045
A,25,42,1176,3276,42,126,94770.42529845437,134032.21212704424,0.41420162968756413,0.585798370312436,1724.0874804395626,2438.3478092044134,86202.24898585686,103076.62750718892,86522.24898585686,103396.62750718892,104060.88224109939,4731971.912326144
A,25,43,1204,3354,43,129,96939.52776375403,138075.85637310008,0.4124816259147709,0.5875183740852291,1711.3213105763762,2437.5212149085733,87913.57029643323,105514.1487220975,88233.57029643323,105834.1487220975,103721.06313712374,4835692.975463267
A,25,44,1232,3432,44,132,99103.9461569538,142156.42856352136,0.41077589418393246,0.5892241058160675,1698.7158307288682,2436.667610170507,89612.2861271621,107950.816332268,89932.2861271621,108270.816332268,103384.58602248438,4939077.5614857515
A,25,45,1260,3510,45,135,101263.75417918451,146273.87286489407,0.40908428907720223,0.5909157109227978,1686.2671892870444,2435.7859775330894,91298.55331644914,110386.60230980109,91618.55331644914,110706.60230980109,103051.32917050335,5042128.890656255
A,25,46,1288,3588,46,138,103419.02298360779,150428.1312185577,0.4074066668529371,0.5925933331470629,1673.9716724950247,2434.8753560178484,92972.52498894416,112821.47766581894,93292.52498894416,113141.47766581894,102721.17571282183,5144850.066369077
A,25,47,1316,3666,47,141,105569.8212774892,154619.14337810816,0.40574288543416176,0.5942571145658383,1661.82569787876,2433.9348380097185,94634.35068682292,115255.41250382866,94954.35068682292,115575.41250382866,102394.01339721195,5247244.079766289
A,25,48,1344,3744,48,144,107716.21541913193,158846.8469452621,0.4040928043956928,0.5959071956043073,1649.8258080911917,2432.9635663903728,96284.1764949141,117688.37607021903,96604.1764949141,118008.37607021903,102069.7343620391,5349313.814128328
A,25,49,1372,3822,49,147,109858.26951001633,163111.17740425677,0.4024562849501529,0.597543715049847,1637.9686651391523,2431.960731893438,97922.14516005326,120120.33680211248,98242.14516005326,120440.33680211248,101748.23492581477,5451062.049054143
A,25,50,1400,3900,50,150,111996.04548246073,167412.06815493637,0.4008331899330741,0.599166810066926,1626.2510449623594,2430.9255706614354,99548.39620501563,122551.26237277391,99868.39620501563,122871.26237277391,101429.41539059486,5552491.464444738
A,25,51,1428,3978,51,153,114129.60318309187,171749.45054466336,0.39922338378725125,0.6007766162127487,1614.6698323356434,2429.8573619834933,101163.06603735127,124981.1197347574,101483.06603735127,125301.1197347574,101113.17985797842,5653604.6443027165
A,25,52,1456,4056,52,156,116259.0004523896,176123.253899175,0.3976267325464907,0.6023732674535093,1603.222016069325,2428.7554261965206,102766.28805342059,127409.87516095393,103086.28805342059,127729.87516095393,100799.43605664614,5754404.080359363
A,25,53,1484,4134,53,159,118384.29320054821,180533.40555249227,0.3960431038188703,0.6039568961811297,1591.9046844853272,2427.619122734864,104358.19273790592,129837.4942836888,104678.19273790592,130157.4942836888,100488.09518050478,5854892.175539868
A,25,54,1512,4212,54,162,120505.53547987729,184979.8308759785,0.3944723667696148,0.6055276332303852,1580.7150211483113,2426.4478483144876,105938.90775905423,132263.94213200329,106258.90775905423,132583.94213200329,100179.07173656997,5955071.2472764375
A,25,55,1540,4290,55,165,122622.77955394857,189462.4533066327,0.3929143921036731,0.6070856078963268,1569.6503008330465,2425.2410352391726,107508.55805988728,134689.18316724245,107828.55805988728,135009.18316724245,99872.28340180547,6054943.530678243
A,25,56,1568,4368,56,168,124736.0759636776,193981.19437469397,0.3913690520480721,0.6086309479519278,1558.7078857114766,2423.9981498184343,109067.26594559876,137113.18131706087,109387.26594559876,137433.18131706087,99567.65088824778,6154511.181566491
A,25,57,1596,4446,57,171,126845.47359051631,198535.9737306261,0.38983622033410953,0.6101637796658905,1547.8852217437814,2422.718690886925,110615.15116734254,139535.90000794778,110935.15116734254,139855.90000794778,99265.09781576766,6253776.279382259
A,25,58,1624,4524,58,174,128951.01971691896,203126.70917154336,0.38831577217944296,0.611684227820557,1537.1798352589494,2421.402188415869,112152.3310026015,141957.30219636366,112472.3310026015,142277.30219636366,98964.55059187047,6352740.829974129
A,25,59,1652,4602,59,177,131052.76008423127,207753.31666713022,0.3868075842701208,0.6131924157298793,1526.589329713685,2420.0482022112737,113678.92033231517,144377.35039857493,113998.92033231517,144697.35039857493,98665.93829812396,6451406.768272253
A,25,60,1680,4680,60,180,133150.7389481441,212415.710385108,0.3853115347425937,0.6146884652574064,1516.1113826154697,2418.65632068805,115195.03171493065,146796.00671926298,115515.03171493065,147116.00671926298,98369.19258258799,6549775.96085484
A,25,61,1708,4758,61,183,135244.9991318408,217113.8027162883,0.38382750316574477,0.6161724968342552,1505.7437426010865,2417.2261597169213,116700.77545753174,149213.2328789799,117020.77545753174,149533.2328789799,98074.24755795019,6647850.208412791
A,25,62,1736,4836,62,186,137335.58207695925,221847.5042992546,0.3823553705229646,0.6176446294770354,1495.484226659412,2415.7573615363312,118196.25968419114,151628.99024051623,118516.25968419114,151948.99024051623,97781.03970489358,6745631.248117684
A,25,63,1764,4914,63,189,139422.52789248247,226616.72404470592,0.3808950191942997,0.6191049808057004,1485.3307174905506,2414.249593726025,119681.5904016817,154043.23983424227,120001.5904016817,154363.23983424227,97489.50778041438,6843120.755898098
A,25,64,1792,4992,64,192,141505.87540166307,231421.369159496,0.3794463329386933,0.6205536670613067,1475.281160991205,2412.7025482348486,121156.8715626729,156455.9423824771,121476.8715626729,156775.9423824771,97199.59273065135,6940320.34862875
A,25,65,1820,5070,65,195,143585.66218707935,236261.34517039303,0.37800919687634005,0.6219908031236601,1465.3335638606045,2411.115940461816,122622.2051265335,158867.05832293892,122942.2051265335,159187.05832293892,96911.2376080605,7037231.58623681
A,25,66,1848,5148,66,198,145661.9246339169,241136.55594758788,0.3765834974711684,0.6234165025288316,1455.4859913178825,2409.4895083833912,124077.69111785138,161276.5478313223,124397.69111785138,161596.5478313223,96624.38749253184,7133855.973729342
A,25,67,1876,5226,67,201,147734.6979715603,246046.90372797134,0.3751691225134655,0.6248308774865344,1445.7365649260785,2407.823011726417,125523.42768277746,163684.3708430487,125843.42768277746,164004.3708430487,96338.98941631238,7230194.963145655
A,25,68,1904,5304,68,204,149804.01631357826,250992.28913820174,0.3737659611026561,0.626234038897344,1436.083460514944,2406.11623118068,126959.5111432924,166090.48707422937,127279.5111432924,166410.48707422937,96054.9922923906,7326249.955438045
A,25,69,1932,5382,69,207,151869.9126961765,255972.61121757963,0.372373903630244,0.627626096369756,1426.5249061983504,2404.3689676506783,128386.03604949075,168494.85604188006,128706.03604949075,168814.85604188006,95772.34684622573,7422022.3022842705
A,25,70,1960,5460,70,210,153932.41911519092,260987.7674407466,0.3709928417629266,0.6290071582370734,1417.059180479754,2402.581041541805,129803.09522997051,170897.43708342186,130123.09522997051,171217.43708342186,95491.00555053898,7517513.30783481
A,25,71,1988,5538,71,213,155991.56656168867,266037.6537402209,0.36962266842588776,0.6303773315741121,1407.6846104417127,2400.7522920800393,131210.77984041223,173298.18937550188,131530.77984041223,173618.18937550188,95210.92256304382,7612724.230397853
A,25,72,2016,5616,72,216,158047.38505623935,271122.1645287837,0.36826327778627377,0.6317367222137262,1398.3995700147987,2398.882576662822,132609.17941042702,175697.0719521647,132929.17941042702,176017.0719521647,94932.05366694051,7707656.284064794
A,25,73,2044,5694,73,219,160099.9036819183,276241.19272172725,0.3669145652368597,0.6330854347631402,1389.2024783202987,2396.9717702367366,133998.38188874733,178094.04372240143,134318.38188874733,178414.04372240143,94654.3562139259,7802310.64027872
A,25,74,2072,5772,74,222,162149.15061609578,281394.6297589715,0.36557642737990825,0.6344235726200917,1380.0917980856468,2395.0197647051646,135378.473686833,180489.06348710658,135698.473686833,180809.06348710658,94377.78906977028,7896688.42934849
A,25,75,2100,5850,75,225,164195.15316106792,286582.3656270639,0.36424876201122325,0.6357512379887769,1371.066034124834,2393.026468357272,136749.53972095784,182882.08995546386,137069.53972095784,183202.08995546386,94102.31256205264,7990790.741910543
A,25,76,2128,5928,76,228,166237.93777357767,291804.2888810628,0.3629314681044014,0.6370685318955985,1362.1237318843291,2390.9918053236447,138111.66345284216,185273.0817607875,138431.66345284216,185593.0817607875,93827.88843019935,8084618.630340743
A,25,77,2156,6006,77,231,168277.53009327492,297060.28666631645,0.3616244457952846,0.6383755542047154,1353.2634760482927,2388.9157150520077,139464.92692889046,187661.9974758395,139784.92692889046,187981.9974758395,93554.47977750751,8178173.11011825
A,25,78,2184,6084,78,234,170313.95497016012,302350.2447401403,0.36032759636661055,0.6396724036333894,1344.483889201938,2386.79815180502,140809.4108180924,190048.79562764452,141129.4108180924,190368.79562764452,93282.05102517396,8271455.161143424
A,25,79,2212,6162,79,237,172347.23649105447,307674.04749339906,0.35904082223286643,0.6409591777671335,1335.7836305483988,2384.63908417577,142145.1944486408,192433.4347118203,142465.1944486408,192753.4347118203,93010.56786810423,8364465.729011528
A,25,80,2240,6240,80,240,174377.39800513635,313031.5779719962,0.35776402692534226,0.6422359730746576,1327.1613946788605,2382.4384946241817,143472.35584331967,194815.8732064445,143792.35584331967,195135.8732064445,92739.99723257606,8457205.726244105
A,25,81,2268,6318,81,243,176404.46214858457,318422.71789827617,0.35649711507738696,0.6435028849226131,1318.615910390112,2380.1963790273558,144790.97175370977,197196.06958547185,145110.97175370977,197516.06958547185,92470.30723543669,8549676.033479542
A,25,82,2296,6396,82,246,178428.45086836154,323847.3476923396,0.35523999240986337,0.6447600075901366,1310.1459395510808,2377.9127462499273,146101.11769326087,199573.98233172178,146421.11769326087,199893.98233172178,92201.4671450252,8641877.500624567
A,25,83,2324,6474,83,249,180449.38544517467,329305.34649327846,0.353992565716804,0.646007434283196,1301.7502760120917,2375.58761772633,147402.86796927295,201949.5699494481,147722.86796927295,202269.5699494481,91933.44734346055,8733810.947968028
A,25,84,2352,6552,84,252,182467.28651564594,334796.5921803265,0.3527547428512655,0.6472452571487346,1293.4277445580844,2373.22102706011,148696.29571383103,204322.79097650823,149016.29571383103,204642.79097650823,91666.21929045484,8825477.167258482
A,25,85,2380,6630,85,255,184482.1740937228,340320.9613939332,0.3515264327113801,0.6484735672886199,1285.1771999017683,2370.8130196358893,149981.4729137328,206693.6039961441,150301.4729137328,207013.6039961441,91399.75548844144,8916876.922746925
A,25,86,2408,6708,86,258,186494.06759135966,345878.3295567575,0.35030754522660407,0.649692454773396,1276.9975257155706,2368.3636522445477,151258.47043944837,209061.96764838867,151578.47043944837,209381.96764838867,91134.02944900295,9008010.952195928
A,25,87,2436,6786,87,261,188502.985838498,351468.5708945852,0.34909799134415903,0.6509020086558409,1268.8876337003678,2365.872992720516,152527.35807314873,211427.8406411092,152847.35807314873,211747.8406411092,90869.0156605221,9098879.96785645
A,25,88,2464,6864,88,264,190508.94710237256,357091.5584571665,0.3478976830156689,0.6521023169843311,1260.8464626902205,2363.3411195922217,153788.20453583894,213791.1817607014,154108.20453583894,214111.1817607014,90604.68955706105,9189484.65741351
A,25,89,2492,6942,89,267,192511.96910617003,362747.1641389803,0.34670653318398414,0.6532934668160159,1252.8729777896049,2360.7681217415434,155041.07751362855,216151.94988244295,155361.07751362855,216471.94988244295,90341.0274882787,9279825.684901789
A,25,90,2520,7020,90,270,194512.06904706295,368435.2586999179,0.34552445577019825,0.6544755442298018,1244.966169543447,2358.154098075035,156286.043683172,218510.10398051798,156606.043683172,218830.10398051798,90078.00669046205,9369903.69159225
A,25,91,2548,7098,91,273,196509.2636136442,374155.71178588964,0.3443513656608489,0.6556486343391512,1237.1250531386404,2355.499157206682,157523.16873631065,220865.60313772465,157843.16873631065,221185.60313772465,89815.60525863305,9459719.296850882
A,25,92,2576,7176,92,276,198503.56900278426,379908.3919493559,0.34318717869530563,0.6568128213046944,1229.3486676333778,2352.80341714727,158752.51740394402,223218.40655487194,159072.51740394402,223538.40655487194,89553.8021195162,9549273.098970398
A,25,93,2604,7254,93,279,200495.00093593102,385693.166669776,0.34203181165333885,0.657968188346661,1221.6360752159576,2350.0670050055046,159974.15347915998,225568.47355987743,160294.15347915998,225888.47355987743,89292.57700553657,9638565.675975936
A,25,94,2632,7332,94,282,202483.57467487486,391509.90237397957,0.34088518224287023,0.6591148177571299,1213.9863604900718,2347.2900566970616,161188.13983965004,227915.7636165745,161508.13983965004,228235.7636165745,89031.91042967832,9727597.586405614
A,25,95,2660,7410,95,285,204469.30503699696,397358.4644564562,0.33974720908790046,0.6602527909120995,1206.39862978566,2344.472716661624,162394.5384694357,230260.23633323613,162714.5384694357,230580.23633323613,88771.7836611821,9816369.370066797
A,25,96,2688,7488,96,288,206452.20641002,403238.71729956334,0.3386178117166137,0.6613821882833862,1198.8720104953024,2341.6151375895947,163593.41047993102,232601.85147082573,163913.41047993102,232921.85147082573,88512.17870212243,9904881.548768919
A,25,97,2716,7566,97,291,208432.2927662803,409150.5242936525,0.3374969105496553,0.6625030894503446,1191.4056504329874,2338.717480154005,164784.816130364,234940.56895097974,165104.816130364,235260.56895097974,88253.07826467481,9993134.627033593
A,25,98,2744,7644,98,294,210409.57767653588,415093.74785710865,0.33638442688857995,0.6636155731114199,1183.99871721682,2335.77991275226,165968.81484758083,237276.348863732,166288.81484758083,237596.348863732,87994.465749227,10081129.09278282
A,25,99,2772,7722,99,297,212384.07432333025,421068.2494563059,0.3352802829044699,0.6647197170955301,1176.6503976727824,2332.8026112536054,167145.4652452536,239609.1514749856,167465.4652452536,239929.1514749856,87736.3252231597,10168865.418005979
A,25,100,2800,7800,100,300,214355.79551392462,427073.8896254744,0.33418440162671864,0.6658155983732814,1169.3598972597474,2329.785758754184,168314.82514251335,241938.9372337398,168634.82514251335,242258.9372337398,87478.64140034828,10256344.059406327
A,25,101,2828,7878,101,303,216324.75369281613,433110.52798648,0.3330967069319796,0.6669032930680204,1162.126439514075,2326.7295453377606,169476.95158202742,244265.66677907755,169796.95158202742,244585.66677907755,87221.39962129587,10343565.459027624
A,25,102,2856,7956,102,306,218290.96095385446,439178.02326851164,0.33201712353327545,0.6679828764667245,1154.949265514133,2323.634167844182,170631.90084754155,246589.30094692172,170951.90084754155,246909.30094692172,86964.58583395787,10430530.044861581
A,25,103,2884,8034,103,309,220254.42905197252,445276.2333276786,0.3309455769692677,0.6690544230307324,1147.8276333624362,2320.499829642232,171779.72848090398,248909.80077656396,172099.72848090398,249229.80077656396,86708.18657511669,10517238.231436698
A,25,104,2912,8112,104,312,222215.1694145432,451405.01516651263,0.32988199359368264,0.6701180064063172,1140.7608176863475,2317.326740410044,172920.48929859034,251227.127516974,173240.48929859034,251547.127516974,86452.1889524098,10603690.420389108
A,25,105,2940,8190,105,315,224173.1931523759,457564.2249533757,0.32882630056489287,0.6711736994351072,1133.7481091550765,2314.1151159196916,174054.23740774542,253541.2426328937,174374.23740774542,253861.2426328937,86196.5806268692,10689887.001015978
A,25,106,2968,8268,106,318,226128.51107036424,463753.7180417702,0.32777842583564937,0.6722215741643507,1126.7888140133762,2310.8651778279195,175181.0262217588,255852.10781072162,175501.0262217588,256172.10781072162,85941.34979603239,10775828.35081201
A,25,107,2996,8346,107,321,228081.1336777977,469973.3489895499,0.326738298142966,0.6732617018570339,1119.8822536313849,2307.5771534729965,176300.9084753902,258159.6849641946,176620.9084753902,258479.6849641946,85686.48517760955,10861514.83598962
A,25,108,3024,8424,108,324,230031.0711983482,476222.9715780321,0.32570584699814936,0.6742941530018506,1113.0277640689196,2304.2512756753185,177413.93623945912,260463.93623986992,177733.93623945912,260783.93623986992,85431.97599360596,10946946.811983226
A,25,109,3052,8502,109,327,231978.33357974206,482502.43883100734,0.3246810026769755,0.6753189973230245,1106.2246956543236,2300.8877825429436,178520.16093511344,262764.8240224129,178840.16093511344,263084.8240224129,85177.81195493168,11032124.623938158
A,25,110,3080,8580,110,330,233922.9305031284,488811.60303364316,0.3236636962100093,0.6763363037899907,1099.4724125780037,2297.4869172833555,179619.63334769144,265062.3109396962,179939.63334769144,265382.3109396962,84923.98324653399,11117048.607184691
A,25,111,3108,8658,111,333,235864.87139215393,495150.31575128523,0.3226538593730649,0.6773461406269351,1092.7702924985317,2294.048928017992,180712.40364018996,267356.3598677142,181032.40364018996,267676.3598677142,84670.4805129131,11201719.087697605
A,25,112,3136,8736,112,336,237804.16542175357,501518.42784814944,0.32165142467780483,0.6783485753221952,1086.117726162887,2290.5740676037376,181798.52136635286,269646.93393531797,182118.52136635286,269966.93393531797,84417.29484416562,11286136.38254177
A,25,113,3164,8814,113,339,239740.8215266669,507915.7895059072,0.3206563253624755,0.6793436746375244,1079.5141170374145,2287.0625934550817,182878.03548339027,271933.99652877304,183198.03548339027,272253.99652877304,84164.41776231241,11370300.800304083
A,25,114,3192,8892,114,342,241674.84840968842,514342.250242158,0.31966849538277725,0.6803315046172227,1072.958880952654,2283.5147673744113,183950.9943643429,274217.5112961475,184270.9943643429,274537.5112961475,83911.84120817663,11454212.64151226
A,25,115,3220,8970,115,345,243606.25454966133,520797.65892879176,0.31868786940286653,0.6813121305971335,1066.4514457586238,2279.930855384061,185017.44581010155,276497.4421515315,185337.44581010155,276817.4421515315,83659.55752856712,11537872.199040826
A,25,116,3248,9048,116,348,245535.04820922253,527281.8638102373,0.31771438278648834,0.6822856172135117,1059.9912509912306,2276.3111275623082,186077.4370610928,278773.7532790938,186397.4370610928,279093.7532790938,83407.55946383848,11621279.758504665
A,25,117,3276,9126,117,351,247461.23744230677,533794.7125215948,0.31674797158823664,0.6832520284117632,1053.5777475501575,2272.655857884824,187131.01480864294,281046.4091369787,187451.01480864294,281366.4091369787,83155.84013587455,11704435.598640539
A,25,118,3304,9204,118,354,249384.83010141857,540336.0521066538,0.31578857254494086,0.6842114274550591,1047.2103973864726,2268.965324068555,188178.22520602943,283315.37446104723,188498.22520602943,283635.37446104723,82904.3930363757,11787339.991676914
A,25,119,3332,9282,119,357,251305.83384467842,546905.7290357912,0.314836123067176,0.6851638769328241,1040.8886732000296,2265.239807418877,189219.11387922947,285580.61426846613,189539.11387922947,285900.61426846613,82653.21201547266,11869993.203692386
A,25,120,3360,9360,120,360,253224.25614265059,553503.5892237504,0.31389056123089537,0.6861094387691047,1034.6120581474318,2261.47959268236,190253.7259373769,287842.0938611485,190573.7259373769,288162.0938611485,82402.29127074478,11952395.49496313
A,25,121,3388,9438,121,363,255140.1042849602,560129.4780473005,0.31295182576918296,0.6870481742308171,1028.3800455578703,2257.6849678999843,191282.10598293477,290099.7788290485,191602.10598293477,290419.7788290485,82151.62533644635,12034547.120299576
A,25,122,3416,9516,122,366,257053.3853867053,566783.2403627711,0.31201985606412413,0.6879801439358759,1022.1921386595891,2253.8562242674016,192304.29812159436,292353.6350533159,192624.29812159436,292673.6350533159,81901.20907317476,12116448.32937275
A,25,123,3444,9594,123,369,258964.10639467146,573464.7205234672,0.3110945921387921,0.688905407861208,1016.0478503131985,2249.9936559946254,193320.34597190755,294603.62870931055,193640.34597190755,294923.62870931055,81651.03765769559,12198099.367030445
A,25,124,3472,9672,124,372,260872.27409335383,580173.7623969557,0.31017597464934915,0.6898240253506509,1009.9467027546165,2246.0975601717796,194330.29267466217,296849.72626948234,194650.29267466217,297169.72626948234,81401.1065731599,12279500.473603606
A,25,125,3500,9750,125,375,262777.89511079394,586910.2093822276,0.30926394487726067,0.6907360551227393,1003.8882273455245,2242.168236636862,195334.1809020077,299091.8945061192,195654.1809020077,299411.8945061192,81151.41159955967,12360651.885203166
A,25,126,3528,9828,126,378,264680.975924236,593673.9044267331,0.3083584447216188,0.6916415552783813,997.8719643315139,2238.205987846437,196332.05286633922,301330.1004939656,196652.05286633922,301650.1004939656,80901.94880444877,12441553.834007615
A,25,127,3556,9906,127,381,266581.52286560944,600464.690043288,0.30745941669157584,0.6925405833084243,991.8974626077465,2234.2111187493715,197323.95032894696,303564.31161271496,197643.95032894696,303884.31161271496,80652.71453392794,12522206.548541544
A,25,128,3584,9984,128,384,268479.54212684155,607282.4083268496,0.30656680389888474,0.6934331961011152,985.9642794924195,2230.1839366648037,198309.91460843937,305794.49554937973,198629.91460843937,306114.49554937973,80403.70540393058,12602610.253945475
A,25,129,3612,10062,129,387,270375.0397650077,614126.9009711655,0.3056805500505447,0.6943194499494553,980.0719805055257,2226.1247511591796,199289.98658894488,308020.6203005389,199609.98658894488,308340.6203005389,80154.91829161764,12682765.172237093
A,25,130,3640,10140,130,390,272268.0217073208,620998.0092852854,0.30480059944155025,0.6951994005584496,974.2201391569258,2222.0338739318704,200264.20672810182,310242.65417447075,200584.20672810182,310562.65417447075,79906.35032721992,12762671.522564312
A,25,131,3668,10218,131,393,274158.49375596957,627895.5742099449,0.3039268969477438,0.6960731030522562,968.4083367385039,2217.911618698046,201232.61506484033,312460.5657931688,201552.61506484033,312780.5657931688,79657.99888591375,12842329.521450225
A,25,132,3696,10296,132,396,276046.4615928053,634819.4363338155,0.3030593880187658,0.6969406119812342,962.6361621236615,2213.7583010765807,202195.251226964,314674.3240942454,202515.251226964,314994.3240942454,79409.86158000605,12921739.383030232
A,25,133,3724,10374,133,399,277931.9307838854,641769.4359096155,0.30219801867110724,0.6978019813288928,956.9032115732398,2209.5742384813598,203152.15443853723,316883.89833272673,203472.15443853723,317203.89833272673,79161.93625136498,13000901.319281597
A,25,134,3752,10452,134,402,279814.9067838764,648745.4128700927,0.3013427354812559,0.6986572645187441,951.209088546507,2205.359750013313,204103.36352708374,319089.25808274007,204423.36352708374,319409.25808274007,78914.2209639955,13079815.540245593
A,25,135,3780,10530,135,405,281695.3949403214,655747.2068438653,0.30049348557894096,0.699506514421059,945.5534035182852,2201.1151563559824,205048.91693060202,321290.373239096,205368.91693060202,321610.373239096,78666.71399685669,13158482.25424245
A,25,136,3808,10608,136,408,283573.4004977753,662774.657171129,0.2996502166404701,0.7003497833595298,939.9357738012626,2196.840779672842,205988.85270440328,323487.21401876886,206308.85270440328,323807.21401876886,78419.41383685262,13236901.668079302
A,25,137,3836,10686,137,411,285448.9286018124,669827.6029192252,0.2988128768821597,0.7011871231178403,934.3558233739873,2192.5369435078806,206923.20852777726,325679.75096227677,207243.20852777726,325999.75096227677,78172.3191720467,13315073.987251349
A,25,138,3864,10764,138,414,287321.9843029104,676905.8828980714,0.2979814150538563,0.7020185849461437,928.8131827139244,2188.20397268838,207852.0217104912,327867.9549349651,208172.0217104912,328187.9549349651,77925.42888505761,13392999.416136406
A,25,139,3892,10842,139,417,289192.5725602144,684009.3356754543,0.29715578043254726,0.7028442195674527,923.3074886343913,2183.8421932274327,208775.32919912558,330051.79712819256,209095.32919912558,330371.79712819256,77678.74204654561,13470678.158182953
A,25,140,3920,10920,140,420,291060.6982451828,691137.7995921789,0.29633592281606036,0.7036640771839398,917.8383841284684,2179.451932233828,209693.16758325405,332231.2490604264,210013.16758325405,332551.2490604264,77432.2579090574,13548110.41609201
A,25,141,3948,10998,141,423,292926.36614512274,698291.1127770833,0.29552179251684935,0.7044782074831506,912.4055182151275,2175.0335178184205,210605.57310146917,334406.2825782448,210925.57310146917,334726.2825782448,77185.9759008387,13625296.391992848
A,25,142,3976,11076,142,426,294789.5809666133,705469.1131619087,0.29471334035586616,0.7052866596441338,907.0085457917824,2170.5872790072244,211512.58164726096,336576.86985725205,211832.58164726096,336896.86985725205,76939.89561997517,13702236.287612824
